id,jobId,category,vulnerability,count
4206,1241,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
4207,734,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,5
4208,734,Cryptography,CryptoCheckAnalysis_UnsafeECB,2
4209,1105,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
4210,1105,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,7
4211,1105,Cryptography,CryptoCheckAnalysis_UnsafeECB,3
4212,3220,Cryptography,CryptoCheckAnalysis_StaticIV,6
4213,3220,Cryptography,CryptoCheckAnalysis_HardCodedKey,6
4214,3220,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,31
4215,3220,Cryptography,CryptoCheckAnalysis_UnsafeECB,5
4216,2039,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
4217,2039,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,5
4218,2039,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
4219,3033,Cryptography,CryptoCheckAnalysis_StaticIV,1
4220,3033,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
4221,3033,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,7
4222,3033,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
4223,3872,Cryptography,CryptoCheckAnalysis_StaticIV,1
4224,3872,Cryptography,CryptoCheckAnalysis_HardCodedKey,2
4225,3872,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,18
4226,3872,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
4227,2304,Cryptography,CryptoCheckAnalysis_StaticIV,1
4228,2304,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
4229,2304,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,11
4230,2304,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
4231,3362,Cryptography,CryptoCheckAnalysis_StaticIV,1
4232,3362,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,66
4233,3362,Cryptography,CryptoCheckAnalysis_UnsafeECB,32
4234,3329,Cryptography,CryptoCheckAnalysis_StaticIV,1
4235,3329,Cryptography,CryptoCheckAnalysis_HardCodedKey,2
4236,3329,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,8
4237,3329,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
4238,3253,Cryptography,CryptoCheckAnalysis_StaticIV,6
4239,3253,Cryptography,CryptoCheckAnalysis_HardCodedKey,11
4240,3253,Cryptography,CryptoCheckAnalysis_UnsafeECB,17
4241,3253,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,100
4242,861,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,2
4243,731,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,1
4244,3385,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,11
4245,2710,Cryptography,CryptoCheckAnalysis_StaticIV,1
4246,2710,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
4247,2710,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,17
4248,2710,Cryptography,CryptoCheckAnalysis_UnsafeECB,3
4249,2133,Cryptography,CryptoCheckAnalysis_StaticIV,1
4250,2133,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
4251,2133,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,10
4252,2133,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
4253,2667,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,7
4254,3486,Cryptography,CryptoCheckAnalysis_StaticIV,1
4255,3486,Cryptography,CryptoCheckAnalysis_HardCodedKey,2
4256,3486,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,147
4257,3486,Cryptography,CryptoCheckAnalysis_UnsafeECB,14
4258,2313,Cryptography,CryptoCheckAnalysis_StaticIV,1
4259,2313,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
4260,2313,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
4261,2313,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,18
4262,1909,Cryptography,CryptoCheckAnalysis_StaticIV,1
4263,1909,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
4264,1909,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,11
4265,1909,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
4266,2399,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,3
4267,3752,Cryptography,CryptoCheckAnalysis_StaticIV,1
4268,3752,Cryptography,CryptoCheckAnalysis_HardCodedKey,2
4269,3752,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,45
4270,3752,Cryptography,CryptoCheckAnalysis_UnsafeECB,3
4271,3602,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
4272,3602,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,171
4273,3602,Cryptography,CryptoCheckAnalysis_UnsafeECB,30
4274,3960,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,5
4275,1261,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,6
4276,1261,Cryptography,CryptoCheckAnalysis_UnsafeECB,2
4277,3978,Cryptography,CryptoCheckAnalysis_StaticIV,1
4278,3978,Cryptography,CryptoCheckAnalysis_HardCodedKey,2
4279,3978,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,65
4280,3978,Cryptography,CryptoCheckAnalysis_UnsafeECB,14
4281,2043,Cryptography,CryptoCheckAnalysis_StaticIV,1
4282,2043,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,5
4283,2043,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
4284,2527,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
4285,2527,Cryptography,CryptoCheckAnalysis_UnsafeECB,3
4286,2527,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,25
4287,2812,Cryptography,CryptoCheckAnalysis_StaticIV,1
4288,2812,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
4289,2812,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,16
4290,2812,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
4291,2955,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,1
4292,3934,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,5
4293,2029,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,2
4294,3582,Cryptography,CryptoCheckAnalysis_StaticIV,1
4295,3582,Cryptography,CryptoCheckAnalysis_HardCodedKey,2
4296,3582,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,19
4297,3582,Cryptography,CryptoCheckAnalysis_UnsafeECB,2
4298,1504,Cryptography,CryptoCheckAnalysis_StaticIV,1
4299,1504,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,7
4300,1504,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
4301,3124,Cryptography,CryptoCheckAnalysis_StaticIV,4
4302,3124,Cryptography,CryptoCheckAnalysis_HardCodedKey,7
4303,3124,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,34
4304,3124,Cryptography,CryptoCheckAnalysis_UnsafeECB,6
4305,2558,Cryptography,CryptoCheckAnalysis_StaticIV,1
4306,2558,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
4307,2558,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,15
4308,2558,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
4309,2532,Cryptography,CryptoCheckAnalysis_StaticIV,1
4310,2532,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
4311,2532,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,25
4312,2532,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
4313,2152,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,1
4314,1221,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,1
4315,4034,Cryptography,CryptoCheckAnalysis_StaticIV,3
4316,4034,Cryptography,CryptoCheckAnalysis_HardCodedKey,3
4317,4034,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,41
4318,4034,Cryptography,CryptoCheckAnalysis_UnsafeECB,3
4319,2855,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,1
4320,4051,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,6
4321,2651,Cryptography,CryptoCheckAnalysis_StaticIV,1
4322,2651,Cryptography,CryptoCheckAnalysis_HardCodedKey,5
4323,2651,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,31
4324,2651,Cryptography,CryptoCheckAnalysis_UnsafeECB,5
4325,3956,Cryptography,CryptoCheckAnalysis_StaticIV,4
4326,3956,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,60
4327,3956,Cryptography,CryptoCheckAnalysis_UnsafeECB,7
4328,2372,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
4329,2372,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,4
4330,2372,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
4331,1527,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
4332,1527,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,14
4333,3473,Cryptography,CryptoCheckAnalysis_StaticIV,6
4334,3473,Cryptography,CryptoCheckAnalysis_HardCodedKey,5
4335,3473,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,131
4336,3473,Cryptography,CryptoCheckAnalysis_UnsafeECB,21
4337,3625,Cryptography,CryptoCheckAnalysis_HardCodedKey,2
4338,3625,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,59
4339,3625,Cryptography,CryptoCheckAnalysis_UnsafeECB,26
4340,2256,Cryptography,CryptoCheckAnalysis_StaticIV,1
4341,2256,Cryptography,CryptoCheckAnalysis_HardCodedKey,2
4342,2256,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
4343,2256,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,14
4344,2063,Cryptography,CryptoCheckAnalysis_StaticIV,1
4345,2063,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
4346,2063,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,8
4347,2063,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
4348,2767,Cryptography,CryptoCheckAnalysis_StaticIV,1
4349,2767,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
4350,2767,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,7
4351,2767,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
4352,2060,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,15
4353,2060,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
4354,1064,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
4355,1064,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,3
4356,1064,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
4357,871,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,1
4358,1562,Cryptography,CryptoCheckAnalysis_StaticIV,5
4359,1562,Cryptography,CryptoCheckAnalysis_HardCodedKey,4
4360,1562,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,24
4361,1562,Cryptography,CryptoCheckAnalysis_UnsafeECB,6
4362,2548,Cryptography,CryptoCheckAnalysis_StaticIV,1
4363,2548,Cryptography,CryptoCheckAnalysis_HardCodedKey,2
4364,2548,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,14
4365,2548,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
4366,2103,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
4367,2103,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,5
4368,2818,Cryptography,CryptoCheckAnalysis_StaticIV,1
4369,2818,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
4370,2818,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,9
4371,2818,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
4372,4016,Cryptography,CryptoCheckAnalysis_StaticIV,2
4373,4016,Cryptography,CryptoCheckAnalysis_HardCodedKey,16
4374,4016,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,216
4375,4016,Cryptography,CryptoCheckAnalysis_UnsafeECB,18
4376,4097,Cryptography,CryptoCheckAnalysis_StaticIV,1
4377,4097,Cryptography,CryptoCheckAnalysis_HardCodedKey,4
4378,4097,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,51
4379,4097,Cryptography,CryptoCheckAnalysis_UnsafeECB,2
4380,4140,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,31
4381,4140,Cryptography,CryptoCheckAnalysis_UnsafeECB,3
4382,690,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,1
4383,1505,Cryptography,CryptoCheckAnalysis_StaticIV,4
4384,1505,Cryptography,CryptoCheckAnalysis_HardCodedKey,4
4385,1505,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,23
4386,1505,Cryptography,CryptoCheckAnalysis_UnsafeECB,4
4387,2415,Cryptography,CryptoCheckAnalysis_StaticIV,1
4388,2415,Cryptography,CryptoCheckAnalysis_HardCodedKey,2
4389,2415,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,21
4390,2415,Cryptography,CryptoCheckAnalysis_UnsafeECB,3
4391,2840,Cryptography,CryptoCheckAnalysis_StaticIV,2
4392,2840,Cryptography,CryptoCheckAnalysis_HardCodedKey,2
4393,2840,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,14
4394,2840,Cryptography,CryptoCheckAnalysis_UnsafeECB,2
4395,1721,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,2
4396,1706,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
4397,1706,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,8
4398,2794,Cryptography,CryptoCheckAnalysis_StaticIV,1
4399,2794,Cryptography,CryptoCheckAnalysis_HardCodedKey,2
4400,2794,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,9
4401,2794,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
4402,2303,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,1
4403,1535,Cryptography,CryptoCheckAnalysis_StaticIV,1
4404,1535,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,5
4405,1535,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
4406,3607,Cryptography,CryptoCheckAnalysis_StaticIV,3
4407,3607,Cryptography,CryptoCheckAnalysis_HardCodedKey,4
4408,3607,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,82
4409,3607,Cryptography,CryptoCheckAnalysis_UnsafeECB,4
4410,1800,Cryptography,CryptoCheckAnalysis_StaticIV,1
4411,1800,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
4412,1800,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,10
4413,1800,Cryptography,CryptoCheckAnalysis_UnsafeECB,3
4414,1939,Cryptography,CryptoCheckAnalysis_StaticIV,1
4415,1939,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
4416,1939,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,30
4417,1939,Cryptography,CryptoCheckAnalysis_UnsafeECB,5
4418,2457,Cryptography,CryptoCheckAnalysis_StaticIV,1
4419,2457,Cryptography,CryptoCheckAnalysis_HardCodedKey,2
4420,2457,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,18
4421,2457,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
4422,1347,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,1
4423,2583,Cryptography,CryptoCheckAnalysis_StaticIV,3
4424,2583,Cryptography,CryptoCheckAnalysis_HardCodedKey,9
4425,2583,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,129
4426,2583,Cryptography,CryptoCheckAnalysis_UnsafeECB,29
4427,3807,Cryptography,CryptoCheckAnalysis_StaticIV,2
4428,3807,Cryptography,CryptoCheckAnalysis_HardCodedKey,5
4429,3807,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,85
4430,3807,Cryptography,CryptoCheckAnalysis_UnsafeECB,7
4431,1264,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
4432,1264,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,3
4433,1264,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
4434,2459,Cryptography,CryptoCheckAnalysis_StaticIV,3
4435,2459,Cryptography,CryptoCheckAnalysis_HardCodedKey,2
4436,2459,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,24
4437,2459,Cryptography,CryptoCheckAnalysis_UnsafeECB,3
4438,2501,Cryptography,CryptoCheckAnalysis_StaticIV,2
4439,2501,Cryptography,CryptoCheckAnalysis_HardCodedKey,2
4440,2501,Cryptography,CryptoCheckAnalysis_UnsafeECB,7
4441,2501,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,22
4442,1634,Cryptography,CryptoCheckAnalysis_StaticIV,2
4443,1634,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
4444,1634,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,12
4445,1634,Cryptography,CryptoCheckAnalysis_UnsafeECB,2
4446,1010,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,2
4447,1569,Cryptography,CryptoCheckAnalysis_StaticIV,1
4448,1569,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
4449,1569,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,8
4450,1569,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
4451,3217,Cryptography,CryptoCheckAnalysis_StaticIV,9
4452,3217,Cryptography,CryptoCheckAnalysis_HardCodedKey,4
4453,3217,Cryptography,CryptoCheckAnalysis_UnsafeECB,16
4454,3217,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,76
4455,3569,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,3
4456,3805,Cryptography,CryptoCheckAnalysis_StaticIV,1
4457,3805,Cryptography,CryptoCheckAnalysis_HardCodedKey,4
4458,3805,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,41
4459,3805,Cryptography,CryptoCheckAnalysis_UnsafeECB,5
4460,3106,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,1
4461,3095,Cryptography,CryptoCheckAnalysis_StaticIV,1
4462,3095,Cryptography,CryptoCheckAnalysis_HardCodedKey,2
4463,3095,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,15
4464,3095,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
4465,1936,Cryptography,CryptoCheckAnalysis_StaticIV,1
4466,1936,Cryptography,CryptoCheckAnalysis_HardCodedKey,2
4467,1936,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,21
4468,1936,Cryptography,CryptoCheckAnalysis_UnsafeECB,3
4469,1820,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,3
4470,908,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
4471,908,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,3
4472,908,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
4473,2129,Cryptography,CryptoCheckAnalysis_StaticIV,1
4474,2129,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,5
4475,2129,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
4476,3806,Cryptography,CryptoCheckAnalysis_StaticIV,3
4477,3806,Cryptography,CryptoCheckAnalysis_HardCodedKey,4
4478,3806,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,96
4479,3806,Cryptography,CryptoCheckAnalysis_UnsafeECB,13
4480,2379,Cryptography,CryptoCheckAnalysis_StaticIV,1
4481,2379,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
4482,2379,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
4483,2379,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,23
4484,2355,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,12
4485,2355,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
4486,2869,Cryptography,CryptoCheckAnalysis_StaticIV,1
4487,2869,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
4488,2869,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,12
4489,2869,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
4490,2661,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
4491,2661,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,21
4492,2661,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
4493,2609,Cryptography,CryptoCheckAnalysis_StaticIV,1
4494,2609,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
4495,2609,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,7
4496,2609,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
4497,4186,Cryptography,CryptoCheckAnalysis_StaticIV,8
4498,4186,Cryptography,CryptoCheckAnalysis_HardCodedKey,8
4499,4186,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,155
4500,4186,Cryptography,CryptoCheckAnalysis_UnsafeECB,16
4501,3873,Cryptography,CryptoCheckAnalysis_HardCodedKey,5
4502,3873,Cryptography,CryptoCheckAnalysis_UnsafeECB,24
4503,3873,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,66
4504,4012,Cryptography,CryptoCheckAnalysis_HardCodedKey,2
4505,4012,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,37
4506,4012,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
4507,1833,Cryptography,CryptoCheckAnalysis_StaticIV,1
4508,1833,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
4509,1833,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,5
4510,1833,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
4511,3373,Cryptography,CryptoCheckAnalysis_StaticIV,2
4512,3373,Cryptography,CryptoCheckAnalysis_HardCodedKey,4
4513,3373,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,25
4514,3373,Cryptography,CryptoCheckAnalysis_UnsafeECB,6
4515,3719,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,9
4516,2997,Cryptography,CryptoCheckAnalysis_StaticIV,1
4517,2997,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,13
4518,2997,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
4519,4076,Cryptography,CryptoCheckAnalysis_StaticIV,2
4520,4076,Cryptography,CryptoCheckAnalysis_HardCodedKey,3
4521,4076,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,121
4522,4076,Cryptography,CryptoCheckAnalysis_UnsafeECB,20
4523,2383,Cryptography,CryptoCheckAnalysis_StaticIV,1
4524,2383,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
4525,2383,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,11
4526,2383,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
4527,3525,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,36
4528,3525,Cryptography,CryptoCheckAnalysis_UnsafeECB,4
4529,1073,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
4530,1073,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,1
4531,3341,Cryptography,CryptoCheckAnalysis_StaticIV,1
4532,3341,Cryptography,CryptoCheckAnalysis_HardCodedKey,2
4533,3341,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,180
4534,3341,Cryptography,CryptoCheckAnalysis_UnsafeECB,34
4535,2267,Cryptography,CryptoCheckAnalysis_StaticIV,1
4536,2267,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
4537,2267,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,7
4538,2267,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
4539,3988,Cryptography,CryptoCheckAnalysis_StaticIV,3
4540,3988,Cryptography,CryptoCheckAnalysis_HardCodedKey,2
4541,3988,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,43
4542,3988,Cryptography,CryptoCheckAnalysis_UnsafeECB,16
4543,1303,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
4544,1303,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,4
4545,1303,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
4546,2645,Cryptography,CryptoCheckAnalysis_StaticIV,3
4547,2645,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
4548,2645,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,17
4549,2645,Cryptography,CryptoCheckAnalysis_UnsafeECB,3
4550,2664,Cryptography,CryptoCheckAnalysis_StaticIV,2
4551,2664,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
4552,2664,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,27
4553,2664,Cryptography,CryptoCheckAnalysis_UnsafeECB,3
4554,1591,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
4555,1591,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,5
4556,1591,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
4557,608,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,1
4558,2961,Cryptography,CryptoCheckAnalysis_StaticIV,1
4559,2961,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
4560,2961,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,9
4561,2961,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
4562,4132,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
4563,4132,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,9
4564,1550,Cryptography,CryptoCheckAnalysis_StaticIV,1
4565,1550,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,11
4566,1550,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
4567,2611,Cryptography,CryptoCheckAnalysis_StaticIV,1
4568,2611,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
4569,2611,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,25
4570,2611,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
4571,3914,Cryptography,CryptoCheckAnalysis_HardCodedKey,2
4572,3914,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,23
4573,3914,Cryptography,CryptoCheckAnalysis_UnsafeECB,5
4574,1911,Cryptography,CryptoCheckAnalysis_StaticIV,1
4575,1911,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
4576,1911,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,13
4577,1911,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
4578,3352,Cryptography,CryptoCheckAnalysis_StaticIV,1
4579,3352,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,49
4580,3352,Cryptography,CryptoCheckAnalysis_UnsafeECB,4
4581,620,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,4
4582,3788,Cryptography,CryptoCheckAnalysis_StaticIV,5
4583,3788,Cryptography,CryptoCheckAnalysis_HardCodedKey,4
4584,3788,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,89
